team, avg RP/Match, opr
frc78, 2.5833333333333335, 39.57781070991975
frc88, 2.3333333333333335, 30.724690538658265
frc95, 1.8333333333333333, 24.20541778819236
frc125, 3.5, 50.94350787715958
frc126, 3.3333333333333335, 49.80627201809309
frc133, 3.5, 62.4015635740189
frc155, 2.3333333333333335, 30.122096808149248
frc166, 3.0833333333333335, 45.87349193927304
frc172, 2.75, 34.372533661710534
frc175, 2.5833333333333335, 43.031829773135236
frc176, 2.75, 47.66097784740649
frc177, 3.0833333333333335, 54.000523487692014
frc181, 2.25, 29.75442706179503
frc195, 3.0, 65.1974012756491
frc228, 2.75, 26.642402965336974
frc230, 2.9166666666666665, 58.23309206138627
frc238, 2.4166666666666665, 41.6156098721437
frc246, 2.9166666666666665, 36.79653166268223
frc319, 3.1666666666666665, 43.690470372043876
frc467, 2.0833333333333335, 32.768862608369936
frc558, 2.5, 49.80032525971032
frc811, 2.1666666666666665, 28.519151693225094
frc839, 2.0833333333333335, 34.144724077054725
frc885, 2.0833333333333335, 29.420684265238524
frc999, 2.4166666666666665, 40.896895361439036
frc1058, 2.5, 41.85506283712161
frc1099, 2.4166666666666665, 31.074094305641303
frc1100, 2.3333333333333335, 31.132140936059375
frc1124, 3.1666666666666665, 35.43878960195896
frc1153, 3.4166666666666665, 51.728390380435556
frc1277, 2.3333333333333335, 26.529660602493678
frc1512, 1.4166666666666667, 18.20146956705327
frc1519, 3.5, 56.69902006113732
frc1699, 2.3333333333333335, 35.59214807868313
frc1729, 2.5833333333333335, 37.28499795019326
frc1735, 2.4166666666666665, 28.013584574062914
frc1768, 2.5833333333333335, 49.37734917749658
frc1831, 1.8333333333333333, 22.779158825293976
frc2064, 2.8333333333333335, 40.28078560991634
frc2067, 2.9166666666666665, 48.37377747979352
frc2084, 1.9166666666666667, 23.653467428188982
frc2168, 2.5833333333333335, 45.879024118378396
frc2370, 2.6666666666666665, 35.98958763410941
frc2648, 2.6666666666666665, 38.76652465446084
frc2876, 2.1666666666666665, 31.692762680907187
frc2877, 2.0833333333333335, 30.942935768980472
frc3461, 2.0833333333333335, 35.21569148979725
frc3467, 2.5833333333333335, 37.99583524015943
frc4048, 2.75, 44.81133695483545
frc4055, 2.9166666666666665, 39.42744510544797
frc4176, 2.5, 36.87853286459953
frc4557, 2.3333333333333335, 37.24064161187726
frc4564, 3.75, 60.028043705801174
frc4761, 2.3333333333333335, 25.643213170616413
frc4905, 3.0, 38.45156080262039
frc4909, 1.9166666666666667, 39.02751744428622
frc5563, 1.6666666666666667, 21.09770072008319
frc5686, 2.4166666666666665, 32.947856928536766
frc5687, 2.75, 39.490369729759784
frc5813, 2.5, 40.577522852757696
frc5846, 2.5833333333333335, 33.28197394795526
frc5962, 1.75, 29.41683562229543
frc6153, 2.9166666666666665, 28.81522831005747
