Fri,10:40,Qualification,77,(D),77,4135,4121,296,4592,1126,2978
Fri,10:47,Qualification,78,(D),78,3538,2590,233,5913,2655,5084
Fri,10:54,Qualification,79,(D),79,5332,1156,6025,2202,2771,1619
Fri,11:01,Qualification,80,(D),80,3352,2137,5907,2052,5454,3824
Fri,11:08,Qualification,81,(D),81,868,2485,1024,5931,2761,610
Fri,11:18,Qualification,82,(D),82,4362,319,2445,904,2403,51
Fri,11:25,Qualification,83,(D),83,5712,3970,135,225,1918,5895
Fri,11:32,Qualification,84,(D),84,5879,2486,4026,4264,11,5572
Fri,11:39,Qualification,85,(A),85,5663,6098,41,1369,6144,1718
Fri,11:46,Qualification,86,(A),86,3688,2474,1533,3021,1258,60
Fri,11:53,Qualification,87,(A),87,2067,746,2996,1987,525,1137
Fri,2:00,Qualification,88,(A),88,1159,6025,2052,4131,5897,904
Fri,2:07,Qualification,89,(A),89,233,2771,1918,1939,2137,2403
Fri,2:14,Qualification,90,(A),90,11,296,135,1619,5454,4028
Fri,2:21,Qualification,91,(A),91,610,51,5572,1369,2761,3352
Fri,2:28,Qualification,92,(A),92,2445,5167,5931,3538,319,4592
Fri,2:35,Qualification,93,(A),93,3970,973,5913,5332,3824,746
Fri,2:45,Qualification,94,(A),94,3688,1987,2485,2655,5897,41
Fri,2:52,Qualification,95,(A),95,1137,6144,1533,4362,4026,2526
Fri,2:59,Qualification,96,(A),96,3021,2122,4131,2067,5895,4264
Fri,3:06,Qualification,97,(B),97,5712,225,868,60,5663,4121
Fri,3:13,Qualification,98,(B),98,1024,6098,2486,1126,1159,5084
Fri,3:20,Qualification,99,(B),99,5907,4135,1156,525,2590,1258
Fri,3:27,Qualification,100,(B),100,2978,5879,2202,2996,2474,1718
Fri,3:34,Qualification,101,(B),101,5454,1369,1939,2526,5913,5897
Fri,3:41,Qualification,102,(B),102,3021,5895,2137,2445,296,2485
Fri,3:48,Qualification,103,(B),103,60,3970,1987,5572,4131,4362
Fri,3:55,Qualification,104,(B),104,4592,51,4026,5084,6098,868
Fri,4:02,Qualification,105,(B),105,3824,4264,319,525,2761,4121
Fri,4:12,Qualification,106,(B),106,2403,1533,5332,2486,6144,3352
Fri,4:19,Qualification,107,(B),107,1156,1718,5712,1024,973,233
Fri,4:26,Qualification,108,(B),108,610,1258,2996,904,4028,5663
Fri,4:33,Qualification,109,(C),109,5167,2202,2655,1137,225,1126
Fri,4:40,Qualification,110,(C),110,41,3538,2474,6025,5907,11
Fri,4:47,Qualification,111,(C),111,5879,2122,5931,2590,746,1619
Fri,4:54,Qualification,112,(C),112,135,2771,2052,2067,2978,3688
Fri,5:01,Qualification,113,(C),113,1159,1918,4264,4135,2445,1369
Fri,5:08,Qualification,114,(C),114,2137,2526,5572,5712,525,2403
Fri,5:15,Qualification,115,(C),115,4131,319,6098,973,5663,2202
Fri,5:22,Qualification,116,(C),116,4592,2486,2655,2996,5454,6025
Fri,5:29,Qualification,117,(C),117,2761,11,6144,2590,3970,1939
Fri,5:39,Qualification,118,(C),118,1718,2771,1126,5913,746,610
Fri,5:46,Qualification,119,(C),119,1159,2067,225,5907,296,1533
Fri,5:53,Qualification,120,(C),120,3824,904,5931,233,3688,4026
Fri,6:00,Qualification,121,(D),121,5897,4121,1987,135,1156,3538
Fri,6:07,Qualification,122,(D),122,2122,3352,2978,41,4028,60
Fri,6:14,Qualification,123,(D),123,5895,1258,4135,5332,5879,868
Fri,6:21,Qualification,124,(D),124,3021,51,1024,2052,1137,1619
Fri,6:28,Qualification,125,(D),125,5084,4362,2474,2485,1918,5167
