team, avg RP/Match, opr
frc8, 2.125, 32.84532865955771
frc11, 2.0833333333333335, 33.984954409078185
frc16, 3.6, 55.02168782447627
frc20, 2.8, 39.374379653529004
frc25, 2.9166666666666665, 59.4184393274184
frc27, 3.4166666666666665, 52.99379740225971
frc33, 3.3333333333333335, 61.46915787105573
frc41, 3.0, 48.35292558957575
frc45, 3.3333333333333335, 45.810372822918524
frc48, 3.0, 42.778145849934546
frc51, 2.6666666666666665, 38.12961052370943
frc57, 2.0, 25.98865683151286
frc60, 2.5454545454545454, 30.821092136173515
frc66, 2.0, 38.65564613867554
frc67, 3.1666666666666665, 56.29470039904052
frc68, 2.1666666666666665, 36.87044313812113
frc70, 3.3333333333333335, 50.094021212314395
frc74, 2.1666666666666665, 42.16331039789439
frc78, 2.5833333333333335, 39.57781070991975
frc85, 2.4166666666666665, 47.043729455002286
frc88, 2.3333333333333335, 30.724690538658265
frc103, 2.0833333333333335, 22.346461268091225
frc107, 2.5833333333333335, 47.44544435248504
frc111, 3.2, 55.98522240289348
frc118, 3.125, 75.14406229404669
frc120, 2.3, 44.035103482052904
frc122, 2.75, 36.51470933089438
frc123, 2.0833333333333335, 30.478927268323833
frc125, 3.5, 50.94350787715958
frc126, 3.3333333333333335, 49.80627201809309
frc133, 3.5, 62.4015635740189
frc135, 2.6666666666666665, 52.332841613012484
frc141, 2.3333333333333335, 44.880394562287634
frc148, 2.769230769230769, 59.58453949447378
frc166, 3.0833333333333335, 45.87349193927304
frc172, 2.75, 34.372533661710534
frc175, 2.5833333333333335, 43.031829773135236
frc176, 2.75, 47.66097784740649
frc177, 3.0833333333333335, 54.000523487692014
frc179, 2.888888888888889, 51.51303384358854
frc180, 2.6666666666666665, 47.692617304042415
frc181, 2.25, 29.75442706179503
frc188, 1.75, 33.78853130010425
frc190, 2.8333333333333335, 37.14983714383463
frc191, 2.2, 29.12893953360291
frc193, 2.75, 39.67845890504516
frc195, 3.0, 65.1974012756491
frc207, 2.75, 52.70957682508534
frc217, 2.6666666666666665, 44.352758953704445
frc225, 3.5, 58.109344674743014
frc228, 2.75, 26.642402965336974
frc229, 1.6666666666666667, 32.98588984486539
frc230, 2.9166666666666665, 58.23309206138627
frc231, 2.75, 32.560699244828335
frc233, 2.75, 33.88720647775316
frc236, 2.0, 30.6254185000382
frc245, 2.7, 43.62249155127435
frc254, 3.625, 78.92214174815976
frc263, 2.0, 33.359810914088484
frc279, 1.7, 23.213412271929748
frc287, 2.4, 38.48767315004121
frc294, 2.4166666666666665, 42.37015470846143
frc295, 1.7272727272727273, 28.585766042820552
frc296, 2.2222222222222223, 30.399601199673768
frc303, 2.25, 37.47919264633641
frc319, 3.1666666666666665, 43.690470372043876
frc321, 2.8333333333333335, 35.056622799266634
frc329, 2.4, 39.576210582879696
frc330, 2.9166666666666665, 60.04453028116253
frc333, 1.75, 36.83044001116857
frc339, 3.0833333333333335, 32.289293580036464
frc341, 3.25, 59.5722964274761
frc346, 2.3333333333333335, 38.74793293336009
frc353, 1.7, 23.9542159314518
frc359, 3.0833333333333335, 58.29428533103233
frc360, 3.0833333333333335, 46.44653606614628
frc364, 1.6, 42.90858407399556
frc365, 2.0833333333333335, 35.790758314688844
frc379, 2.1, 47.541484733365245
frc384, 2.3333333333333335, 32.915099728534074
frc401, 2.9166666666666665, 37.01986956646562
frc422, 2.9166666666666665, 35.46223691103678
frc423, 1.75, 24.69188489172986
frc433, 1.75, 19.812504690678765
frc461, 2.9166666666666665, 48.13522239819604
frc494, 3.0833333333333335, 49.8577981605043
frc498, 2.0833333333333335, 39.559984626133485
frc503, 2.25, 37.15724004402646
frc525, 2.875, 52.065488484444046
frc537, 2.1, 19.62629254563688
frc538, 0.6, 21.042961457217096
frc540, 2.6666666666666665, 28.744798168122358
frc548, 2.6666666666666665, 44.156456537614496
frc558, 2.5, 49.80032525971032
frc573, 2.9166666666666665, 40.640995852124156
frc597, 1.5454545454545454, 24.158433808323426
frc604, 1.375, 20.86223533477727
frc610, 2.5384615384615383, 49.70896659322785
frc623, 2.8333333333333335, 32.61708195392118
frc639, 2.7, 36.23574767831612
frc670, 1.375, 20.994577129954713
frc686, 2.25, 42.10222381666169
frc694, 1.5555555555555556, 21.52506100585203
frc708, 2.6666666666666665, 39.54194739090439
frc746, 2.1, 22.043456651813027
frc771, 2.111111111111111, 18.150856189804802
frc781, 2.3333333333333335, 30.3032484781416
frc812, 1.5, 35.60613906323847
frc836, 2.8333333333333335, 34.25704929944367
frc839, 2.0833333333333335, 34.144724077054725
frc842, 2.3636363636363638, 44.07995476916437
frc858, 2.8333333333333335, 45.434856696764115
frc868, 3.3333333333333335, 49.27739722231223
frc869, 2.9166666666666665, 44.9370818951675
frc870, 2.6, 44.41936102238643
frc876, 1.9, 41.44166179632284
frc894, 2.3333333333333335, 40.74612652676516
frc904, 1.8333333333333333, 31.804487085713127
frc910, 3.0, 51.33713021705757
frc932, 1.8888888888888888, 28.234907253735543
frc955, 3.0833333333333335, 36.712366772296775
frc971, 3.5, 68.11480932155777
frc973, 2.9166666666666665, 50.98685503907238
frc980, 1.8333333333333333, 27.73302358220042
frc987, 3.5, 66.89132420377196
frc999, 2.4166666666666665, 40.896895361439036
frc1011, 2.8181818181818183, 44.57248320524985
frc1023, 3.0, 50.9259405245289
frc1024, 3.0833333333333335, 56.665597058176175
frc1058, 2.5, 41.85506283712161
frc1065, 2.7777777777777777, 46.91161908356672
frc1073, 1.4166666666666667, 22.673806380203544
frc1086, 3.0, 38.8754881059274
frc1089, 2.5833333333333335, 41.447179933684865
frc1099, 2.4166666666666665, 31.074094305641303
frc1114, 3.3846153846153846, 59.090207818714966
frc1123, 1.75, 20.14644715409379
frc1124, 3.1666666666666665, 35.43878960195896
frc1126, 2.6, 27.753288974499572
frc1137, 2.75, 35.15078368953038
frc1143, 2.8333333333333335, 32.67986390932694
frc1153, 3.4166666666666665, 51.728390380435556
frc1156, 2.5, 49.358536607779406
frc1159, 2.2222222222222223, 25.248288814734362
frc1197, 2.1666666666666665, 38.28583292331729
