team, avg RP/Match, opr
frc45, 3.3333333333333335, 45.810372822918524
frc71, 3.1666666666666665, 40.78009159844755
frc135, 2.6666666666666665, 52.332841613012484
frc234, 2.5833333333333335, 48.80316598805071
frc292, 2.75, 40.04800517020048
frc447, 2.25, 41.48522531253405
frc461, 2.9166666666666665, 48.13522239819604
frc829, 2.4166666666666665, 29.45201636893511
frc868, 3.3333333333333335, 49.27739722231223
frc1018, 2.3333333333333335, 27.459339735231133
frc1024, 3.0833333333333335, 56.665597058176175
frc1501, 3.5833333333333335, 58.0399042715323
frc1529, 2.5, 37.385691839900026
frc1720, 2.3333333333333335, 36.92425930265999
frc1741, 2.0, 32.619962147008394
frc1747, 3.0, 41.05159799473249
frc2171, 2.9166666666666665, 38.144107523252075
frc2197, 2.8333333333333335, 43.703471439470405
frc3147, 2.5833333333333335, 39.70804442049365
frc3176, 2.0833333333333335, 34.63705530030764
frc3180, 2.0, 24.715823345747104
frc3559, 2.1666666666666665, 28.192211437475976
frc3936, 2.0, 31.862800868448296
frc3940, 2.8333333333333335, 32.15223547169449
frc4103, 3.4166666666666665, 55.21293703339194
frc4580, 2.3333333333333335, 32.08700810512714
frc4982, 2.75, 39.90604823736896
frc5403, 2.25, 39.88494717427428
frc5484, 2.5, 33.721919319890674
frc5944, 2.0, 28.206331772582086
frc6012, 2.0833333333333335, 28.427701039960972
