Fri,10:33,Qualification,76,(C),76,236,5876,3847,6075,5404,45
Fri,10:40,Qualification,77,(C),77,5987,3534,1501,1310,3630,3166
Fri,10:47,Qualification,78,(C),78,5624,4508,3932,3389,5926,3135
Fri,10:54,Qualification,79,(C),79,2338,1257,4519,1629,4564,3098
Fri,11:01,Qualification,80,(C),80,2064,3527,5024,4183,5417,1768
Fri,11:08,Qualification,81,(C),81,4039,1671,839,5410,498,1325
Fri,11:18,Qualification,82,(C),82,1540,4761,2881,2586,4003,6035
Fri,11:25,Qualification,83,(C),83,1208,180,980,1973,4125,2637
Fri,11:32,Qualification,84,(C),84,999,3602,5050,1923,4103,6082
Fri,11:39,Qualification,85,(D),85,107,4534,207,5858,401,1318
Fri,11:46,Qualification,86,(D),86,6032,1391,4828,5842,5878,3211
Fri,11:53,Qualification,87,(D),87,1986,3533,5401,1747,4590,4911
Fri,12:00,Qualification,88,(D),88,5422,4039,5987,4931,3102,2586
Fri,12:07,Qualification,89,(D),89,2637,6075,1671,4183,3098,5404
Fri,12:14,Qualification,90,(D),90,3932,5410,1501,1540,3602,3527
Fri,12:21,Qualification,91,(D),91,4534,1768,180,6082,3847,498
Fri,2:30,Qualification,92,(D),92,2338,1325,45,4508,107,4103
Fri,2:37,Qualification,93,(D),93,5624,3211,3166,999,1629,401
Fri,2:47,Qualification,94,(D),94,6032,3533,5422,839,236,3389
Fri,2:54,Qualification,95,(D),95,1923,4761,4125,4828,1973,5024
Fri,3:01,Qualification,96,(D),96,5926,4564,1208,1747,3102,5878
Fri,3:08,Qualification,97,(A),97,2881,5842,1318,3534,2064,5401
Fri,3:15,Qualification,98,(A),98,6035,4590,5417,1257,980,5858
Fri,3:22,Qualification,99,(A),99,4911,3135,5876,4519,4003,207
Fri,3:29,Qualification,100,(A),100,1391,1310,4931,5050,3630,1986
Fri,3:36,Qualification,101,(A),101,3932,1325,2637,6082,4828,5422
Fri,3:43,Qualification,102,(A),102,5624,4564,6032,5404,180,2586
Fri,3:50,Qualification,103,(A),103,3389,1923,498,5878,3534,45
