Fri,10:40,Qualification,77,(B),77,5930,4499,5690,1124,2987,4013
Fri,10:47,Qualification,78,(B),78,3926,4450,1023,3018,5243,365
Fri,10:54,Qualification,79,(B),79,5012,6193,6012,2383,932,5006
Fri,11:01,Qualification,80,(B),80,195,987,1065,3637,5846,2935
Fri,11:08,Qualification,81,(B),81,5813,2642,4063,88,4945,2439
Fri,11:18,Qualification,82,(B),82,3683,3128,2502,4330,1197,538
Fri,11:25,Qualification,83,(B),83,341,5855,1701,68,4159,5827
Fri,11:32,Qualification,84,(B),84,5034,4525,870,176,1339,6175
Fri,11:39,Qualification,85,(C),85,4740,333,279,2907,4625,4384
Fri,11:46,Qualification,86,(C),86,4403,494,2283,558,245,3132
Fri,11:53,Qualification,87,(C),87,6166,5057,175,2468,1153,4009
Fri,2:00,Qualification,88,(C),88,5448,2638,3683,3539,195,5872
Fri,2:07,Qualification,89,(C),89,5813,3786,2987,4450,5012,3128
Fri,2:14,Qualification,90,(C),90,5006,5855,4330,176,88,1065
Fri,2:21,Qualification,91,(C),91,5243,4384,4740,5827,4525,2935
Fri,2:28,Qualification,92,(C),92,6193,341,623,279,987,4499
Fri,2:35,Qualification,93,(C),93,1124,3132,4063,6012,245,175
Fri,2:45,Qualification,94,(C),94,4625,2638,538,3637,5690,2439
Fri,2:52,Qualification,95,(C),95,3539,365,5846,870,2341,1153
Fri,2:59,Qualification,96,(C),96,4013,4403,5057,6175,3018,1197
Fri,3:06,Qualification,97,(D),97,2383,494,4159,1339,1023,2502
Fri,3:13,Qualification,98,(D),98,6166,4009,68,2283,5448,3926
Fri,3:20,Qualification,99,(D),99,4945,1701,932,1209,2468,2907
Fri,3:27,Qualification,100,(D),100,558,5930,4290,5034,2642,333
Fri,3:34,Qualification,101,(D),101,1124,5243,5012,3683,2341,4740
Fri,3:41,Qualification,102,(D),102,195,176,6012,987,2987,175
Fri,3:48,Qualification,103,(D),103,4625,4063,3128,5855,2935,6175
Fri,3:55,Qualification,104,(D),104,3786,2502,3132,1065,3539,4384
Fri,4:02,Qualification,105,(D),105,4525,6166,4945,3018,5846,623
Fri,4:12,Qualification,106,(D),106,5448,558,5827,1339,245,2638
Fri,4:19,Qualification,107,(D),107,5872,341,494,5813,932,5930
Fri,4:26,Qualification,108,(D),108,365,2468,2283,5034,538,2383
Fri,4:33,Qualification,109,(A),109,1153,333,2907,4159,4499,88
Fri,4:40,Qualification,110,(A),110,4009,1197,3637,4450,2642,5006
Fri,4:47,Qualification,111,(A),111,4013,4330,279,1023,68,4403
Fri,4:54,Qualification,112,(A),112,5057,3926,1701,4290,870,2439
Fri,5:01,Qualification,113,(A),113,1209,4384,6166,6193,5690,3128
Fri,5:08,Qualification,114,(A),114,4945,3539,987,2383,4740,6175
Fri,5:15,Qualification,115,(A),115,3018,195,5034,4159,932,4625
Fri,5:22,Qualification,116,(A),116,4499,5846,3683,4450,4063,558
Fri,5:29,Qualification,117,(A),117,1339,2341,2987,4330,341,3132
Fri,5:39,Qualification,118,(A),118,623,175,2638,3926,333,2502
Fri,5:46,Qualification,119,(A),119,5855,6012,2439,4525,4013,2283
Fri,5:53,Qualification,120,(A),120,88,4290,2468,68,5243,1197
Fri,6:00,Qualification,121,(B),121,5827,1209,3637,5057,176,5012
Fri,6:07,Qualification,122,(B),122,1153,245,5813,5690,2642,1023
Fri,6:14,Qualification,123,(B),123,3786,279,538,494,1701,5006
Fri,6:21,Qualification,124,(B),124,365,5448,4403,5930,1124,1065
Fri,6:28,Qualification,125,(B),125,870,2935,4009,6193,5872,2907
