Fri,10:47,Qualification,78,(A),78,3357,4405,2648,2370,1086,5980
Fri,10:54,Qualification,79,(A),79,3600,3049,1836,1902,842,141
Fri,11:01,Qualification,80,(A),80,1775,5333,1665,5924,20,2212
Fri,11:08,Qualification,81,(A),81,57,1746,1481,4301,3735,120
Fri,11:18,Qualification,82,(A),82,5326,910,5870,1262,85,4536
Fri,11:25,Qualification,83,(A),83,1723,2481,4253,2634,3562,834
Fri,1:30,Qualification,84,(A),84,5920,330,3490,1729,384,1114
Fri,1:37,Qualification,85,(B),85,190,263,5822,5518,3536,133
Fri,1:44,Qualification,86,(B),86,5048,2767,1058,295,573,3478
Fri,1:51,Qualification,87,(B),87,1648,3452,5891,503,4607,5830
Fri,1:58,Qualification,88,(B),88,359,5816,78,4451,360,5333
Fri,2:05,Qualification,89,(B),89,910,3049,5924,5870,27,834
Fri,2:12,Qualification,90,(B),90,1836,3419,4405,1114,85,1746
Fri,2:19,Qualification,91,(B),91,20,1305,228,5980,3490,263
Fri,2:26,Qualification,92,(B),92,5048,57,5920,5460,842,190
Fri,2:33,Qualification,93,(B),93,1723,1058,1729,2846,1529,3452
Fri,2:43,Qualification,94,(B),94,230,4253,359,1665,3735,4536
Fri,2:50,Qualification,95,(B),95,4607,120,3600,2370,2481,2767
Fri,2:57,Qualification,96,(B),96,5891,3536,141,4301,3562,1775
Fri,3:04,Qualification,97,(C),97,3357,2212,5472,5822,384,133
Fri,3:11,Qualification,98,(C),98,6086,5518,1262,4451,3478,5830
Fri,3:18,Qualification,99,(C),99,1648,573,1086,330,5326,1902
Fri,3:25,Qualification,100,(C),100,503,2634,360,295,2648,1481
Fri,3:32,Qualification,101,(C),101,1665,3419,3600,57,3490,834
Fri,3:39,Qualification,102,(C),102,5920,228,4607,3049,3536,20
Fri,3:46,Qualification,103,(C),103,5980,120,2846,141,5048,5924
Fri,3:53,Qualification,104,(C),104,3452,3478,359,2481,263,27
Fri,4:00,Qualification,105,(C),105,1114,3562,5333,5326,573,3357
Fri,4:10,Qualification,106,(C),106,1775,384,842,1529,2634,2370z
Fri,4:17,Qualification,107,(C),107,4301,5518,5816,503,5472,1262
Fri,4:24,Qualification,108,(C),108,5460,4253,78,85,1058,1648
Fri,4:31,Qualification,109,(D),109,133,4536,1723,5891,1746,1902
