Fri,10:33,Qualification,76,(D),76,5837,1389,5199,694,3618,3770
Fri,10:40,Qualification,77,(D),77,1983,1073,3147,4469,1261,5679
Fri,10:47,Qualification,78,(D),78,3656,1991,3374,6016,1868,5406
Fri,10:54,Qualification,79,(D),79,4329,339,4180,1089,1511,5933
Fri,11:01,Qualification,80,(D),80,5834,5892,3930,2557,1885,6034
Fri,11:08,Qualification,81,(D),81,3310,3234,5940,191,2883,5803
Fri,11:18,Qualification,82,(D),82,4087,3005,166,379,2080,955
Fri,11:25,Qualification,83,(D),83,3925,287,25,2974,2848,3546
Fri,1:30,Qualification,84,(D),84,2220,4061,5279,1662,4646,639
Fri,1:37,Qualification,85,(A),85,3506,858,8,3230,836,1123
Fri,1:44,Qualification,86,(A),86,321,3641,3990,2168,4335,4455
Fri,1:51,Qualification,87,(A),87,3965,876,4010,5976,2175,3339
Fri,1:58,Qualification,88,(A),88,4188,2080,3656,4910,2980,1389
Fri,2:05,Qualification,89,(A),89,2557,1089,166,6016,3618,1261
Fri,2:12,Qualification,90,(A),90,3234,2220,4180,1991,287,4061
Fri,2:19,Qualification,91,(A),91,1885,2848,639,3506,1983,1123
Fri,2:26,Qualification,92,(A),92,694,2168,3005,25,5406,3230
Fri,2:33,Qualification,93,(A),93,4455,5279,5940,3925,2175,4087
Fri,2:43,Qualification,94,(A),94,1662,4188,876,5933,5803,321
Fri,2:50,Qualification,95,(A),95,5199,3546,6034,4010,1511,1868
Fri,2:57,Qualification,96,(A),96,191,2980,3339,5834,339,8
Fri,3:04,Qualification,97,(B),97,955,5892,4469,858,3965,2883
Fri,3:11,Qualification,98,(B),98,5679,4329,3310,3641,5837,5976
Fri,3:18,Qualification,99,(B),99,4646,2974,3930,4335,1073,3374
Fri,3:25,Qualification,100,(B),100,836,3770,379,3147,3990,4910
Fri,3:32,Qualification,101,(B),101,2080,1991,6034,639,876,321
Fri,3:39,Qualification,102,(B),102,3618,3546,5933,1983,2980,3656
Fri,3:46,Qualification,103,(B),103,166,2220,4469,3339,4188,2168
Fri,3:53,Qualification,104,(B),104,1868,694,4061,858,5679,5940
Fri,4:00,Qualification,105,(B),105,1261,5837,2848,3930,5803,5406
Fri,4:10,Qualification,106,(B),106,4335,3230,3925,5976,5834,3770
Fri,4:17,Qualification,107,(B),107,3965,191,1089,3374,5279,4910
Fri,4:24,Qualification,108,(B),108,6016,2175,1511,2974,3310,836
Fri,4:31,Qualification,109,(C),109,2883,3234,3990,3506,339,1389
Fri,4:38,Qualification,110,(C),110,4455,287,4646,1885,379,8
Fri,4:45,Qualification,111,(C),111,25,2557,4087,4010,4180,3147
Fri,4:52,Qualification,112,(C),112,1662,1123,5199,5892,3005,4329
Fri,4:59,Qualification,113,(C),113,3641,1073,3339,955,1089,3925
Fri,5:06,Qualification,114,(C),114,5933,836,1868,2848,3310,2220
Fri,5:13,Qualification,115,(C),115,4910,5834,1511,876,5837,858
Fri,5:20,Qualification,116,(C),116,2974,1261,339,4188,3230,4455
Fri,5:27,Qualification,117,(C),117,1991,4469,3506,4010,5279,166
Fri,5:37,Qualification,118,(C),118,1662,2883,5976,1885,25,2080
Fri,5:44,Qualification,119,(C),119,2980,5803,4646,6034,4329,3147
Fri,5:51,Qualification,120,(C),120,3546,3770,3641,321,2175,3005
Fri,5:58,Qualification,121,(D),121,639,3930,694,5892,4180,3990
Fri,6:05,Qualification,122,(D),122,4061,1073,5406,4087,3618,191
Fri,6:12,Qualification,123,(D),123,2168,1983,5199,6016,955,287
Fri,6:19,Qualification,124,(D),124,3656,8,5679,3234,4335,3965
Fri,6:26,Qualification,125,(D),125,1389,379,3374,2557,1123,5940
