team, avg RP/Match, opr
frc832, 1.3333333333333333, 20.656907021406862
frc1002, 1.9166666666666667, 25.79530882720742
frc1261, 2.9166666666666665, 44.277465210571606
frc1311, 2.0833333333333335, 26.862455189803455
frc1648, 2.0, 27.856052464161966
frc1746, 3.25, 49.89765736071685
frc1771, 2.0, 28.279212790875484
frc2415, 2.5833333333333335, 49.38002906321694
frc2974, 2.25, 37.01656938618532
frc3091, 2.0, 29.061815966971558
frc3329, 2.8333333333333335, 29.397088736753403
frc3581, 2.3333333333333335, 23.68012097491166
frc3600, 1.8333333333333333, 30.574618456452043
frc3635, 0.0, 0.0
frc4026, 2.5, 32.272287172952595
frc4080, 2.0833333333333335, 24.235449048071867
frc4112, 2.4166666666666665, 23.790964319306504
frc4188, 2.5, 43.98843954640974
frc4189, 2.25, 32.1192243850514
frc4193, 1.4166666666666667, 19.83530675553689
frc4240, 1.25, 23.27703309710729
frc4468, 3.5, 44.21191927383101
frc4516, 2.1666666666666665, 22.61488578353697
frc4701, 1.0833333333333333, 24.056172398098283
frc4749, 1.8333333333333333, 29.016602487995712
frc4910, 2.3333333333333335, 33.002909692343316
frc4941, 2.0, 26.366380211385742
frc5004, 1.5, 24.190912540720365
frc5074, 1.4166666666666667, 20.212541755373444
frc5132, 2.5, 30.489561542585058
frc5332, 2.6666666666666665, 37.17489592313563
frc5482, 2.4166666666666665, 28.685743587433613
frc5536, 2.3333333333333335, 34.717389777573274
frc5582, 1.9166666666666667, 35.56667034069319
frc5594, 0.0, 0.0
frc5608, 2.25, 37.17467658589677
frc5632, 2.0833333333333335, 30.846425675603367
frc5651, 1.0, 11.322588222202118
frc5812, 2.0, 22.228493323744832
frc5828, 1.3333333333333333, 17.851387177308077
frc5840, 1.8333333333333333, 20.97495712724392
frc5848, 0.0, 0.0
frc5900, 2.0833333333333335, 28.078113058560927
frc6023, 0.0, 0.0
frc6177, 1.9166666666666667, 17.038853426603247
