team, avg RP/Match, opr
frc27, 3.3636363636363638, 52.57156025017662
frc33, 3.2, 59.47276915351783
frc51, 2.6, 39.95215723828495
frc66, 2.090909090909091, 39.77931448721386
frc67, 3.3636363636363638, 61.93431305746591
frc68, 2.2, 33.597072108996265
frc70, 3.2, 48.65206729519641
frc74, 2.272727272727273, 44.29513301206967
frc85, 2.4545454545454546, 49.5167868611158
frc107, 2.5454545454545454, 47.25002853052507
frc123, 1.9090909090909092, 29.276972463808534
frc217, 2.4, 40.44635289983895
frc494, 3.1, 49.514359943421276
frc503, 2.3636363636363638, 37.982920015385616
frc548, 2.5, 42.99091054754297
frc573, 3.1, 40.17347512649655
frc858, 2.8, 42.899862831690484
frc1023, 3.1818181818181817, 57.18790653437583
frc1025, 2.3636363636363638, 41.032242587948616
frc1250, 2.3636363636363638, 29.15015880624521
frc1322, 1.6363636363636365, 19.30035475558826
frc1481, 2.272727272727273, 29.30477734491002
frc1684, 2.7, 44.13796330291973
frc1701, 2.5, 41.75357179852689
frc1711, 2.3636363636363638, 29.731947183076194
frc1718, 2.1818181818181817, 39.75984758977027
frc1918, 3.2, 51.54768873790274
frc2054, 2.5, 52.61088090998036
frc2137, 1.8, 31.576099125815194
frc2337, 2.5454545454545454, 39.44409298967065
frc2474, 3.3, 42.68719776180392
frc2586, 2.6363636363636362, 38.55188756515464
frc2604, 2.090909090909091, 21.462027982477885
frc2611, 1.9090909090909092, 30.99258042260207
frc2612, 2.3636363636363638, 36.80528375593186
frc2619, 2.6, 41.13165387679577
frc2767, 3.6363636363636362, 52.48394289754185
frc2771, 3.4, 71.94824347560942
frc2834, 2.909090909090909, 47.299406339289625
frc2959, 1.7, 30.63729646973851
frc3098, 2.8181818181818183, 48.604058310098
frc3234, 2.3, 36.993813722349635
frc3357, 2.727272727272727, 34.606250179044736
frc3414, 2.272727272727273, 34.143649943523585
frc3452, 2.7, 41.6437103750245
frc3534, 2.8, 35.87780174059848
frc3536, 2.0, 34.50909077074482
frc3538, 1.8, 21.45183247682477
frc3539, 2.4545454545454546, 40.65804985228009
frc3546, 2.7, 46.72612644166068
frc3548, 2.6, 35.73896507038262
frc3602, 2.272727272727273, 27.748700369171573
frc3604, 2.727272727272727, 41.14032621927626
frc3618, 2.272727272727273, 35.88238147133941
frc3620, 3.2, 55.291711244955586
frc3641, 3.0, 55.82132332701549
frc3655, 2.4545454545454546, 35.488195565745194
frc3656, 1.8, 37.313527037824336
frc3668, 2.3, 35.307336299494004
frc3688, 2.909090909090909, 47.209912356803756
frc3707, 2.2, 29.49059293800227
frc3767, 1.5, 20.691363186861057
frc3770, 2.7, 40.46233360871133
frc3886, 2.2, 27.063723075620537
frc4003, 3.3636363636363638, 46.024753252008445
frc4216, 2.4, 34.297072688338176
frc4362, 3.0, 46.35541258013753
frc4377, 2.3, 31.75781395557214
frc4381, 1.9, 31.06914756731223
frc4384, 2.4545454545454546, 52.18106568395228
frc4391, 2.7, 37.10957555598226
frc4680, 2.0, 31.657530257322225
frc4776, 1.9, 26.918837263987704
frc4967, 3.6, 57.96126553089895
frc5048, 2.9, 37.84898134005112
frc5050, 3.2, 39.35385583710119
frc5053, 3.0, 28.334885260487198
frc5084, 2.8181818181818183, 35.04386449701286
frc5090, 1.6363636363636365, 25.374366912000454
frc5114, 2.2, 40.80928568546601
frc5150, 3.3, 36.83173376022493
frc5155, 1.9, 38.943302301715164
frc5166, 2.4, 32.18630682359915
frc5167, 2.5454545454545454, 35.986655656090406
frc5203, 2.0, 39.572339208192446
frc5222, 1.8, 25.085100034124793
frc5230, 1.8, 33.61142098939249
frc5448, 2.6, 46.03192449708091
frc5460, 3.0, 49.597683858540236
frc5502, 1.7, 28.675846103834466
frc5505, 3.0, 52.849794757183304
frc5712, 2.4545454545454546, 36.67040804922527
frc5878, 2.8181818181818183, 34.119073288384605
frc5907, 2.090909090909091, 36.34311370496014
frc5926, 1.6363636363636365, 25.2776873659014
frc5980, 3.4545454545454546, 40.41817546978674
frc6075, 2.090909090909091, 25.856837323772822
frc6086, 2.909090909090909, 42.35741408699518
frc6097, 2.0, 27.484536976955336
frc6098, 2.272727272727273, 29.656262850885962
frc6121, 2.0, 29.063746715940454
frc6193, 2.6363636363636362, 24.754827159745005
